comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
490051991143070_490171837797752,127857990695807_490051991143070,,"I'm thinking Lovecraft's ""At the Mountains of Madness"".",2015-05-20 21:41:45,2
490051991143070_490172991130970,127857990695807_490051991143070,,"Carlos, I was thinking, once we can afford it, we should order something from them.",2015-05-20 21:49:10,0
490051991143070_490186524462950,127857990695807_490051991143070,,PLEASE PLEASE PLEASE let this be At the Mountains of Madness,2015-05-20 22:26:16,0
490051991143070_490624267752509,127857990695807_490051991143070,,THE THING,2015-05-21 10:50:24,1
490051991143070_496099407204995,127857990695807_490051991143070,,Dennis Burger,2015-06-04 20:39:01,1
490051991143070_658167157664885,127857990695807_490051991143070,,Respect.,2016-07-06 01:18:29,0
487621378052798_487635314718071,127857990695807_487621378052798,,Woohoo!,2015-05-15 11:49:57,0
487621378052798_487804528034483,127857990695807_487621378052798,,Oh man... I can't wait to see what awaits this chapter,2015-05-15 23:24:20,0
487621378052798_569985486483053,127857990695807_487621378052798,,my chicken laid ping pong ball-like eggs.,2015-12-19 13:33:04,1
486101004871502_486101414871461,127857990695807_486101004871502,,Cyndi Nell,2015-05-11 08:41:02,1
486101004871502_486101601538109,127857990695807_486101004871502,,Larry Corcoran,2015-05-11 08:42:12,0
486101004871502_486103091537960,127857990695807_486101004871502,,Sa weeeeeeet,2015-05-11 08:51:00,2
486101004871502_486116108203325,127857990695807_486101004871502,,Rodney Weiss,2015-05-11 09:49:57,1
486101004871502_492964880851781,127857990695807_486101004871502,,Bethany Brigham,2015-05-26 14:51:44,1
486101004871502_493002824181320,127857990695807_486101004871502,486101004871502_492964880851781,Road trip next time you visit?,2015-05-26 16:38:53,1
485459521602317_485462634935339,127857990695807_485459521602317,,"I'd make a joke about elves and the Dunedain here...I mean really, a race of Men, taller and stronger than others?",2015-05-09 16:12:48,1
485459521602317_485468918268044,127857990695807_485459521602317,,"Ok... and i have this cool dragon in my garage... its invisible, intangible and impossible to pick up on instruments or sensory data. Oh you want me to prove it's there? You first...",2015-05-09 16:53:30,1
485160458298890_485367124944890,127857990695807_485160458298890,,Holly Realis-Luc,2015-05-09 10:15:29,0
485160458298890_485396944941908,127857990695807_485160458298890,,I signed up and was approved for membership!! Wish I would get a package. It works make my day.,2015-05-09 11:30:44,1
485160458298890_485411328273803,127857990695807_485160458298890,,But what if I don't know my blood type? Problem.,2015-05-09 12:05:44,3
485160458298890_485421754939427,127857990695807_485160458298890,485160458298890_485411328273803,Simply provide the information to the best of your ability and comfort.,2015-05-09 12:51:19,0
485160458298890_485696991578570,127857990695807_485160458298890,485160458298890_485411328273803,Red,2015-05-10 08:08:23,10
485160458298890_485766514904951,127857990695807_485160458298890,485160458298890_485411328273803,"It's either O or a combination of A/B. Also Rhesus factor of positive or negative.
Just pick one bcuz I'm pretty sure TMP Co will not be performing surgery with the information! Lol!",2015-05-10 13:00:36,1
485160458298890_485821594899443,127857990695807_485160458298890,485160458298890_485411328273803,"It is exclusively so that we may judge our members on their deliciousness—er, never mind.",2015-05-10 17:06:49,14
485160458298890_485438254937777,127857990695807_485160458298890,,Just got accepted! :-) can't wait for my first package..,2015-05-09 14:06:28,1
485160458298890_485442698270666,127857990695807_485160458298890,,So excited to get my mail from the curator‼️‼️‼️,2015-05-09 14:18:13,6
485160458298890_485448671603402,127857990695807_485160458298890,,I just applied I hope I am accepted this is the coolest thing I have seen in ages,2015-05-09 14:42:16,0
485160458298890_485461431602126,127857990695807_485160458298890,,Emma Janie,2015-05-09 16:04:22,0
485160458298890_485470558267880,127857990695807_485160458298890,,Worth sharing.,2015-05-09 17:01:30,0
485160458298890_485480024933600,127857990695807_485160458298890,,Joseph Sharkey,2015-05-09 18:01:23,0
485160458298890_485489424932660,127857990695807_485160458298890,485160458298890_485480024933600,Wazzis?,2015-05-09 18:13:47,0
485160458298890_485489824932620,127857990695807_485160458298890,485160458298890_485480024933600,I duno if they mail outside the u.s. but it looks like your kind of fun. Waiting for the mail lol,2015-05-09 18:15:44,0
485160458298890_485495328265403,127857990695807_485160458298890,485160458298890_485480024933600,We send our experiences anywhere that has a postal service.,2015-05-09 18:34:45,3
485160458298890_485509168264019,127857990695807_485160458298890,485160458298890_485480024933600,"Oooo! This is everything I've ever! But I shall be moving soon, so  I'll have to wait before signing up",2015-05-09 19:18:38,0
485160458298890_485489611599308,127857990695807_485160458298890,,I just want you to accept my membership request.,2015-05-09 18:14:41,0
485160458298890_485516568263279,127857990695807_485160458298890,,Jake Jacobs we should apply!,2015-05-09 19:40:27,0
485160458298890_485516628263273,127857990695807_485160458298890,,Please accept me. Please please please,2015-05-09 19:40:55,2
485160458298890_485539711594298,127857990695807_485160458298890,,Rebekah Huffman Sharon Gilliland Katie Franke Justin Tedford,2015-05-09 22:18:48,0
485160458298890_485544138260522,127857990695807_485160458298890,,I will forevermore love your company. You gave this jaded soul a shot at wonder. I'll always bless you for that gift.,2015-05-09 22:54:20,7
485160458298890_485593354922267,127857990695807_485160458298890,,"Fascinating, unfortunately my mobile device won't load the application and I am sadly bedridden (due to an intense surgery recently) for 8-10 weeks with my primary PC residing about 1 1/2 hours away. I sadly haven't the ability to drive as my medication and cast prevent me from doing so. What other option might I have at applying?",2015-05-10 02:07:22,3
485160458298890_485767114904891,127857990695807_485160458298890,485160458298890_485593354922267,I've tried on my mobile twice! Hopefully the company will fix the application process.,2015-05-10 13:03:39,1
485160458298890_485821991566070,127857990695807_485160458298890,485160458298890_485593354922267,"You may submit your application via email to curator@mysteriouspackage.com. Simply enter the answers to the questions in the email, and we shall process your application manually.

If possible, please Include information about which mobile device you're having problems with may help, as the website is optimized for phones and tablets, and a great number of our applications come from them.",2015-05-10 17:08:59,1
485160458298890_485889994892603,127857990695807_485160458298890,485160458298890_485593354922267,Awesome that you guys responded!,2015-05-10 21:31:58,0
485160458298890_486107651537504,127857990695807_485160458298890,485160458298890_485593354922267,I had no problems applying cell phone!,2015-05-11 09:14:49,0
485160458298890_485677778247158,127857990695807_485160458298890,,I got my first mailing! Confounding and fabulous!,2015-05-10 06:59:49,5
485160458298890_485737884907814,127857990695807_485160458298890,,Robin..,2015-05-10 10:54:15,0
485160458298890_485738298241106,127857990695807_485160458298890,,I applied. Hope I make it!!,2015-05-10 10:56:02,0
485160458298890_485739114907691,127857990695807_485160458298890,,Whits this all about?,2015-05-10 10:59:11,2
485160458298890_485788731569396,127857990695807_485160458298890,,"This is amazing.  Please accept me,  it would be so fun!",2015-05-10 14:57:26,0
485160458298890_485788768236059,127857990695807_485160458298890,,Michelle Metzger Cassondra Leigh,2015-05-10 14:57:45,0
485160458298890_485799024901700,127857990695807_485160458298890,,To say that I'm anxiously awaiting my first package is an understatement. Bring on the adventure!!,2015-05-10 15:47:05,0
485160458298890_485816044899998,127857990695807_485160458298890,,This is so cool!,2015-05-10 16:25:37,0
485160458298890_485816384899964,127857990695807_485160458298890,,How long do I have to wait to know if I got accepted?,2015-05-10 16:27:09,0
485160458298890_485842711563998,127857990695807_485160458298890,485160458298890_485816384899964,"Whilst we do not discuss the specifics of the membership rituals in public, should you feel a reasonable period of time has passed and you have not heard back, you may contact the Curator to request an application review at curator@mysteriouspackage.com.",2015-05-10 18:31:21,11
485160458298890_485843034897299,127857990695807_485160458298890,485160458298890_485816384899964,Okay! Thank you,2015-05-10 18:34:07,0
485160458298890_485969881551281,127857990695807_485160458298890,485160458298890_485816384899964,Do you receive a message to inform you that your application has not been accepted?,2015-05-11 02:15:05,0
485160458298890_486081418206794,127857990695807_485160458298890,485160458298890_485816384899964,No I was accepted. I was just curious and impatient 😊,2015-05-11 06:57:41,1
485160458298890_486113151536954,127857990695807_485160458298890,485160458298890_485816384899964,I just applied,2015-05-11 09:40:12,0
485160458298890_487068868108049,127857990695807_485160458298890,485160458298890_485816384899964,"I think I applied, it submitted as I put in my blood type.",2015-05-13 21:59:49,0
485160458298890_485889814892621,127857990695807_485160458298890,,Heather Nichole Laxamana look how interesting this is. Signing up!,2015-05-10 21:29:48,1
485160458298890_485943248220611,127857990695807_485160458298890,,I'm looking forward to seeing if you're able to find an adventure based on the information I provided.,2015-05-11 00:32:08,0
485160458298890_485951374886465,127857990695807_485160458298890,,Jessie McBroom you should apply for this.,2015-05-11 01:21:27,0
485160458298890_486082104873392,127857990695807_485160458298890,,I really hope I get accepted. This sounds fascinating.,2015-05-11 07:02:24,0
485160458298890_486160971532172,127857990695807_485160458298890,,"Misty Thomas, thanks for liking this page, thus it shows up on my feed! Keep up the interesting likes!",2015-05-11 10:26:53,1
485160458298890_486209731527296,127857990695807_485160458298890,,APPLIED! wow.,2015-05-11 13:05:41,0
485160458298890_486214641526805,127857990695807_485160458298890,,"Emily Richardson, did you join?",2015-05-11 13:35:53,0
485160458298890_486232704858332,127857990695807_485160458298890,,What is this all about?,2015-05-11 14:57:55,2
485160458298890_486261638188772,127857990695807_485160458298890,,Omg. The shenanigans i shall brew,2015-05-11 17:56:14,0
485160458298890_486267794854823,127857990695807_485160458298890,,This all looks absolutely fascinating!,2015-05-11 18:24:41,0
485160458298890_486268651521404,127857990695807_485160458298890,,"Roberta Phillips, Cris Knell, Ron Sotack",2015-05-11 18:27:01,0
485160458298890_487012534780349,127857990695807_485160458298890,,Gilbert Da Silva,2015-05-13 17:51:18,0
485160458298890_487037464777856,127857990695807_485160458298890,,I just received my first Mysterious Package!  I am beside myself with excitement.,2015-05-13 20:03:15,0
485160458298890_487041258110810,127857990695807_485160458298890,,Jessica Phelps Dont that sound fun?,2015-05-13 20:22:20,0
485160458298890_487239358091000,127857990695807_485160458298890,,Jamey Smith-Colbert,2015-05-14 10:01:23,1
485160458298890_487240468090889,127857990695807_485160458298890,,Ryan Ryan Ball,2015-05-14 10:05:44,1
485160458298890_487248698090066,127857990695807_485160458298890,,"I see membership is free, but what kinds of costs should I expect if accepted?",2015-05-14 10:51:13,1
485160458298890_493954414086161,127857990695807_485160458298890,,Escape room loot crate. I'm in.,2015-05-29 19:18:43,0
485160458298890_495616363919966,127857990695807_485160458298890,,Rhonda Beineke,2015-06-03 16:05:18,1
485160458298890_633281436820124,127857990695807_485160458298890,,Debbie Roush,2016-05-10 18:43:21,0
484791438335792_484826928332243,127857990695807_484791438335792,,https://www.youtube.com/watch?v=GD60nONId18 [[VIDEO_SHARE_YOUTUBE]],2015-05-07 19:13:24,2
484791438335792_486154871532782,127857990695807_484791438335792,484791438335792_484826928332243,"Amazing video! If I were a believer in such things, I'd say those are the sounds of the apocalypse! Do you believe the grinder explanation?",2015-05-11 10:17:51,0
484791438335792_486156928199243,127857990695807_484791438335792,484791438335792_484826928332243,I will belive in it when they do a public recreation.,2015-05-11 10:21:18,1
484791438335792_484827044998898,127857990695807_484791438335792,,https://www.youtube.com/watch?v=G5GxkuDBwPE [[VIDEO_SHARE_YOUTUBE]],2015-05-07 19:13:35,0
484791438335792_484890378325898,127857990695807_484791438335792,,UFO's,2015-05-08 01:28:18,0
484791438335792_484947581653511,127857990695807_484791438335792,,BC weed! She had a chronic now she is paranoid and she's passing it on you.,2015-05-08 06:04:18,0
484791438335792_485066921641577,127857990695807_484791438335792,,"Check out the 'trumpet' scene in the movie ""Red State"" ...
https://www.youtube.com/watch?v=ItD6dQa5ncw [[VIDEO_SHARE_YOUTUBE]]",2015-05-08 14:31:13,0
484791438335792_486152604866342,127857990695807_484791438335792,,This is legitimately frightening to me yet also incredibly intriguing... those sounds raised the hairs on the back of my neck.,2015-05-11 10:14:21,0
483994551748814_484141688400767,127857990695807_483994551748814,,You ought to break in to the adrenaline tourism industry.,2015-05-05 19:16:54,0
483994551748814_484146868400249,127857990695807_483994551748814,483994551748814_484141688400767,"We already do, you just needn't leave your home.",2015-05-05 19:55:53,3
483994551748814_484327795048823,127857990695807_483994551748814,,awesome,2015-05-06 08:43:46,0
483836421764627_483967465084856,127857990695807_483836421764627,,Samantha Fank,2015-05-05 05:40:31,1
483737685107834_483813528433583,127857990695807_483737685107834,,Kenneth L Shake,2015-05-04 13:47:58,0
483737685107834_483843925097210,127857990695807_483737685107834,,Very interesting.,2015-05-04 16:43:04,0
483737685107834_483860081762261,127857990695807_483737685107834,,I'm gonna say. . . The Doctor.,2015-05-04 18:24:26,3
483737685107834_484092131739056,127857990695807_483737685107834,,Julian Ross,2015-05-05 14:28:10,1
482185615263041_482217775259825,127857990695807_482185615263041,,Treasure hunting in FL is definitely on my list...,2015-04-30 09:59:58,0
482185615263041_482436265237976,127857990695807_482185615263041,,Interesting.....now check the basement?,2015-04-30 18:09:43,0
480828398732096_480840072064262,127857990695807_480828895398713,,Thank you.,2015-04-27 20:56:43,0
480828398732096_481186798696256,127857990695807_480828895398713,,"Piorot, comes to mind. :-)",2015-04-28 11:52:37,0
480828398732096_481215898693346,127857990695807_480828895398713,,I apologize that I must miss out this quarter.  I have some medical bills that I must attend to first.,2015-04-28 13:26:30,0
480828398732096_481354958679440,127857990695807_480828895398713,,Alex found this and we Got one for my dad for Xmas.  It is VERY cool!,2015-04-28 21:09:47,0
478003252347944_478027699012166,127857990695807_478003252347944,,I cannot wait to surprise my husband with one of these for our anniversary!,2015-04-22 17:34:45,0
478003252347944_481065135375089,127857990695807_478003252347944,,I LOVE the Voynich manuscript!,2015-04-28 08:03:36,1
477870872361182_478024099012526,127857990695807_477870872361182,,When do we get a taste,2015-04-22 17:20:54,0
477870872361182_483660331782236,127857990695807_477870872361182,,I'm not big on champagne I'll take the bottle it would be an awesome incense burner. Lol,2015-05-04 03:04:13,1
477260542422215_477626285718974,127857990695807_477260542422215,,Can't wait to start getting money! So looking forward to it!,2015-04-21 18:55:06,0
477260542422215_493034714178131,127857990695807_477260542422215,,Me to,2015-05-26 19:02:35,0
473968719418064_474186986062904,127857990695807_473968996084703,,"Hmmmmmm, those perhaps look like books . . . ? :) Maybe crying . . . ? I dunno.",2015-04-14 03:36:07,1
473968719418064_474571726024430,127857990695807_473968996084703,,Wine and Cheese and board.,2015-04-14 20:36:33,1
473968719418064_474572209357715,127857990695807_473968996084703,473968719418064_474571726024430,"That, madam, is not a horror, but rather a staple of daily life that should be paraded about, not hidden from view.",2015-04-14 20:39:10,19
473968719418064_576755325806069,127857990695807_473968996084703,473968719418064_474571726024430,I don't get this! First time hearing about this.,2016-01-03 15:34:49,0
473968719418064_474625899352346,127857990695807_473968996084703,,avast and CRY conundrum,2015-04-15 00:42:12,0
473968719418064_474992619315674,127857990695807_473968996084703,,"They're faces. They have something to say, but someone doesn't want it spoken aloud. So they are kept bound tightly. Who has done this? You know who you are. Fiendish thingy.",2015-04-15 18:24:18,2
473968719418064_475464799268456,127857990695807_473968996084703,,My husband received his final delivery of The risen. Love it. That picture looks JUUUSSTT like what was packed for us. Thank you so much for the best experience for my husband.,2015-04-16 21:54:36,1
473506319464304_473532679461668,127857990695807_473506319464304,,Jason Colman,2015-04-12 16:48:40,0
473506319464304_473610129453923,127857990695807_473506319464304,,I want one!!! :),2015-04-12 22:26:12,0
473506319464304_473935089421427,127857990695807_473506319464304,,I want one too but I'm not working right now so I don't have any extra money!!!,2015-04-13 13:25:20,0
473506319464304_473943299420606,127857990695807_473506319464304,,"Have you joined this ,Wend?xx",2015-04-13 13:39:39,0
473506319464304_473953332752936,127857990695807_473506319464304,,"Totally worth it once you have the funds. I have loved each if my experiences. Hey, Shea! You may or may not need this info here soon. >.>",2015-04-13 14:15:18,0
473506319464304_474002212748048,127857990695807_473506319464304,,Someday,2015-04-13 16:33:34,0
473506319464304_474068066074796,127857990695807_473506319464304,,I would love to find a mysterious  package at my door!!!,2015-04-13 20:30:45,0
473506319464304_475029202645349,127857990695807_473506319464304,,Haha..I'd take a mysterious package anytime,2015-04-15 21:13:06,0
473506319464304_475048459310090,127857990695807_473506319464304,,🎁,2015-04-15 22:35:39,0
473506319464304_475143842633885,127857990695807_473506319464304,,I wonder how expensive this membership is Christy Apps? Pop would love this!,2015-04-16 05:28:17,2
473018826179720_473019386179664,127857990695807_473018966179706,,"A delightful one, one hopes.",2015-04-11 17:03:07,1
473018826179720_473020932846176,127857990695807_473018966179706,,How... curious...,2015-04-11 17:14:48,0
473018826179720_474017769413159,127857990695807_473018966179706,,Most curious indeed!,2015-04-13 17:39:54,0
468378983310371_468432186638384,127857990695807_468378983310371,,?,2015-04-01 10:48:57,0
468378983310371_468602993287970,127857990695807_468378983310371,,April Fools?,2015-04-01 21:37:06,0
468378983310371_468624469952489,127857990695807_468378983310371,468378983310371_468602993287970,"Do not inform the Curator, lest I receive the lashes of disapproval.",2015-04-01 23:13:21,3
468378983310371_468625729952363,127857990695807_468378983310371,468378983310371_468602993287970,I can keep a secret ;),2015-04-01 23:19:03,0
467962596685343_468058726675730,127857990695807_467962596685343,,I want one!!,2015-03-31 15:07:55,0
467962596685343_468061450008791,127857990695807_467962596685343,,I can't wait!,2015-03-31 15:16:57,0
467962596685343_468360663312203,127857990695807_467962596685343,,Krystina Aizic,2015-04-01 07:46:20,0
467962596685343_469076049907331,127857990695807_467962596685343,,Kayla Ives Samantha Kanka Nicole Basham Cody Kanka Michael Hopkins,2015-04-03 01:19:23,0
467373873410882_467420373406232,127857990695807_467373873410882,,Anyone named Erasmus Stribbling Trout Shue is obviously guilty as hell.,2015-03-30 08:58:14,2
465025776979025_465045240310412,127857990695807_465025776979025,,All of the experiences are worth every penny.,2015-03-26 15:37:42,8
465025776979025_465101053638164,127857990695807_465025776979025,465025776979025_465045240310412,Is this expensive?,2015-03-26 19:56:47,0
465025776979025_465116650303271,127857990695807_465025776979025,465025776979025_465045240310412,A bit. But send as a gift and it's totally worth it. My husband was totally freaked out. Loved it.,2015-03-26 20:52:28,4
465025776979025_466255910189345,127857990695807_465025776979025,465025776979025_465045240310412,How much is it? Sounds cool!,2015-03-28 23:24:47,0
465025776979025_466696603478609,127857990695807_465025776979025,465025776979025_465045240310412,"The specifics of our pricing is available to members only, but they range from the eminently reasonable to the prohibitively expensive.",2015-03-29 13:59:02,6
465025776979025_466697810145155,127857990695807_465025776979025,465025776979025_465045240310412,"But again. All are worth it. And can I just mention how much I love getting an email from my ""faithful curator"". I picture an Englishman writing in calligraphy by his window. ❤️",2015-03-29 14:03:58,6
465025776979025_466702473478022,127857990695807_465025776979025,465025776979025_465045240310412,Thank you emmaleigh. I'm going to check them out.,2015-03-29 14:25:10,0
465025776979025_466811756800427,127857990695807_465025776979025,465025776979025_465045240310412,"For the experience you're getting, I think it's all reasonably priced. And worth every penny to be able to surprise my husband with something finally! Also, I must agree with Emmaleigh that the way the emails are written really adds to the thrill of the experience and is such a hoot!",2015-03-29 20:27:46,3
465025776979025_465105526971050,127857990695807_465025776979025,,I solo want one!!!!!,2015-03-26 20:17:02,1
465025776979025_465109553637314,127857990695807_465025776979025,,Intriguing!,2015-03-26 20:36:26,0
465025776979025_465125706969032,127857990695807_465025776979025,,Just applied...very intriguing,2015-03-26 21:28:34,1
465025776979025_465192293629040,127857990695807_465025776979025,,Donny ?,2015-03-27 00:23:49,0
465025776979025_465265823621687,127857990695807_465025776979025,,Hey Jesse Alvarez what do you think?,2015-03-27 05:25:40,0
465025776979025_465293636952239,127857990695807_465025776979025,,"Cody, I applied. This is right up our ally. :)",2015-03-27 07:14:58,1
465025776979025_465344453613824,127857990695807_465025776979025,465025776979025_465293636952239,Around awesome,2015-03-27 09:20:32,0
465025776979025_465439696937633,127857990695807_465025776979025,,Got this for my dad.  He is going to love it.,2015-03-27 13:38:53,1
465025776979025_465487653599504,127857990695807_465025776979025,,The first experience I ordered just completed and it was absolutely worth every cent. I ordered this one too and I can't wait!  :D,2015-03-27 15:24:52,4
465025776979025_465552653593004,127857990695807_465025776979025,,I love this idea! I applied and I'm waiting on the edge of my seat now!,2015-03-27 19:45:04,4
465025776979025_465785603569709,127857990695807_465025776979025,,Kacy Burchfield didn't we talk about this or something similar?,2015-03-28 07:40:03,2
465025776979025_465808496900753,127857990695807_465025776979025,,Yes. Teija Smith we did. I signed up but am waiting for an opportunity to get one of their packages.,2015-03-28 08:27:01,3
465025776979025_466694790145457,127857990695807_465025776979025,,Love it....,2015-03-29 13:52:55,0
465025776979025_466696426811960,127857990695807_465025776979025,,I'm in.....,2015-03-29 13:58:11,0
462842673864002_462851853863084,127857990695807_462842673864002,,One you turn this on .. Be ready for a whirl wind of ..... Ish hitting the fan .. Look up at the sky when done,2015-03-22 16:33:07,1
462842673864002_462865157195087,127857990695807_462842673864002,,http://www.scp-wiki.net/scp-1322 [[SHARE]],2015-03-22 17:24:27,2
462842673864002_463341433814126,127857990695807_462842673864002,,ever watch Fringe?,2015-03-23 09:58:03,1
461667723981497_461711870643749,127857990695807_461667723981497,,"Michelle Van Teylingen,",2015-03-20 11:10:41,0
461667723981497_461718523976417,127857990695807_461667723981497,,"Just received my first care package from you guys; quite enjoyable :)  Thank you for providing this unique, fun service!",2015-03-20 11:31:14,3
461667723981497_462029810611955,127857990695807_461667723981497,,Cool....,2015-03-21 02:20:38,0
461667723981497_462293667252236,127857990695807_461667723981497,,wow what a great idea,2015-03-21 12:20:30,0
461667723981497_462361477245455,127857990695807_461667723981497,,Sounds intriguing and well......mysterious,2015-03-21 15:58:52,0
461667723981497_462838020531134,127857990695807_461667723981497,,That is cool! Want one!,2015-03-22 15:37:38,0
459111587570444_459128650902071,127857990695807_459111587570444,,Ordered mine the day it was available.,2015-03-16 18:08:24,1
459111587570444_459144510900485,127857990695807_459111587570444,,"Ordered it just now, I can hardly wait!  :)",2015-03-16 19:15:54,1
459111587570444_459147420900194,127857990695807_459111587570444,,Can't wait to get mine!!!,2015-03-16 19:32:03,1
459111587570444_459228254225444,127857990695807_459111587570444,,Man I want to be approved so I can start buying these soooooo bad,2015-03-16 22:48:56,0
459111587570444_459232277558375,127857990695807_459111587570444,459111587570444_459228254225444,You may wish to contact the Curator at curator@mysteriouspackage.com,2015-03-16 23:03:48,3
459111587570444_459994660815470,127857990695807_459111587570444,,we did this--it twas fun.,2015-03-17 22:48:03,1
459111587570444_460420674106202,127857990695807_459111587570444,,Taylor Pelkey you might like this,2015-03-18 12:07:44,0
459111587570444_689381267876807,127857990695807_459111587570444,,"I received my package today and boy, let me tell ya, it was a whopper.  I can't tell you how excited I was when the package arrived, dark wood box with a red ribbon.  You can imagine the look on my face when I found inside a large enema bulb filled with peanut butter.  Not exactly to my liking but... top notch.  Truly surprised.",2016-09-09 17:08:58,0
459111587570444_689383417876592,127857990695807_459111587570444,459111587570444_689381267876807,I think you have us confused with your angry partner.,2016-09-09 17:14:59,1
455858407895762_455917241223212,127857990695807_455858407895762,,Having just received my first curio I am enthralled already my fine Curator!,2015-03-11 16:57:57,5
455858407895762_455956607885942,127857990695807_455858407895762,,"My partner got the curios and conundrums I ordered her for valentines, she's entjralled",2015-03-11 19:17:57,3
455858407895762_456003231214613,127857990695807_455858407895762,,"Kat 
Get this
I'm too scared",2015-03-11 22:27:10,1
455858407895762_456047221210214,127857990695807_455858407895762,,I just applied for membership and I have my fingers crossed that it's accepted!  My son would love this.,2015-03-12 01:27:15,3
455858407895762_456203201194616,127857990695807_455858407895762,455858407895762_456047221210214,I'm sure you will.  Do you think you'll buy? I'm interested but wary of the cost,2015-03-12 10:07:31,0
455858407895762_456205477861055,127857990695807_455858407895762,455858407895762_456047221210214,The website says it's free. But I don't mind to pay for it if there is a cost. It sounds too interesting for me to resist!,2015-03-12 10:11:21,0
455858407895762_456206717860931,127857990695807_455858407895762,455858407895762_456047221210214,"Membership is free, but the services we provide are not. Our prices range from the eminently reasonable through to the prohibitively expensive.",2015-03-12 10:14:10,5
455858407895762_456207427860860,127857990695807_455858407895762,455858407895762_456047221210214,I'll have to save up!,2015-03-12 10:16:53,1
455858407895762_456207754527494,127857990695807_455858407895762,455858407895762_456047221210214,Sparking my son's imagination and curiosity with something out of the norm is priceless to me. Cost isn't a problem :),2015-03-12 10:17:53,5
455858407895762_456237997857803,127857990695807_455858407895762,455858407895762_456047221210214,hope you son is old enough to figure the clues out and understand the stories..,2015-03-12 11:49:52,1
455858407895762_456239447857658,127857990695807_455858407895762,455858407895762_456047221210214,I got my acceptance email today! I'm so excited about it!,2015-03-12 11:55:12,3
455858407895762_456297274518542,127857990695807_455858407895762,455858407895762_456047221210214,"Meaghan Carlson, it's totally worth the price!  :)",2015-03-12 15:29:35,2
455858407895762_511889305626005,127857990695807_455858407895762,455858407895762_456047221210214,me too,2015-07-06 01:19:11,0
455858407895762_511889335626002,127857990695807_455858407895762,455858407895762_456047221210214,wonder how long before they reply,2015-07-06 01:19:34,0
455858407895762_511911215623814,127857990695807_455858407895762,455858407895762_456047221210214,Mine was pretty quick,2015-07-06 03:06:06,0
455858407895762_456198344528435,127857990695807_455858407895762,,I want to share this with a friend but at the same time I'm hoping my application will go through so I can send it to her,2015-03-12 09:53:09,2
455858407895762_456208551194081,127857990695807_455858407895762,,This is so awesome,2015-03-12 10:21:14,2
455858407895762_456231017858501,127857990695807_455858407895762,,Worth every penny...  participate with confidence!,2015-03-12 11:27:48,6
455858407895762_456236471191289,127857990695807_455858407895762,,Harrison Gunden,2015-03-12 11:45:35,1
455858407895762_456241467857456,127857990695807_455858407895762,,Aaron Dugat I wonder if I could do this for some of my clients.,2015-03-12 12:03:21,1
455858407895762_456242121190724,127857990695807_455858407895762,455858407895762_456241467857456,Would be pretty cool.,2015-03-12 12:04:59,0
455858407895762_456397787841824,127857990695807_455858407895762,,Awesome sauce!!,2015-03-12 22:56:34,0
452480908233512_452505264897743,127857990695807_452480908233512,,Looking forward to this one.,2015-03-05 17:19:04,0
452480908233512_452533594894910,127857990695807_452480908233512,,Intrigued....,2015-03-05 19:07:36,0
452480908233512_452536694894600,127857990695807_452480908233512,,"I've gotta start getting these, hopefully all the OT I'm doing will help.",2015-03-05 19:19:14,0
452480908233512_452601774888092,127857990695807_452480908233512,,Bought the crate box. So looking forward to investigating the contents. Totally up my alley. I love mystery and intrigue. Can't wait!,2015-03-05 23:35:32,3
452480908233512_452776011537335,127857990695807_452480908233512,,I am currently saving pennies for my first gift,2015-03-06 06:52:20,1
452480908233512_453162538165349,127857990695807_452480908233512,452480908233512_452776011537335,How much is it,2015-03-07 01:16:18,0
452480908233512_453166851498251,127857990695807_452480908233512,452480908233512_452776011537335,Our prices are available to members only. You are welcome to apply for free upon our website at https://www.mysteriouspackage.com,2015-03-07 01:32:00,0
452480908233512_452799244868345,127857990695807_452480908233512,,Matty McCraney,2015-03-06 08:02:00,0
452480908233512_452816044866665,127857990695807_452480908233512,,This is so interesting in a creepy way. How fun!,2015-03-06 08:43:56,0
452480908233512_452869844861285,127857990695807_452480908233512,,Benjamin Broxton,2015-03-06 11:11:30,0
452480908233512_452907348190868,127857990695807_452480908233512,,The best gift I ever gave,2015-03-06 13:16:06,2
452480908233512_452950814853188,127857990695807_452480908233512,,I would so love ❤ to do the financial resources 😭!!! Maybe one day I will be able to afford it!!! I love mysteries!!!,2015-03-06 15:22:54,1
452480908233512_452977054850564,127857990695807_452480908233512,,Ashley Allison Jones,2015-03-06 17:03:45,0
452480908233512_453039664844303,127857990695807_452480908233512,,Payton Croak check this out.,2015-03-06 20:07:37,0
452480908233512_453284278153175,127857990695807_452480908233512,,Ryan Gigliotti .... Did you start a company?,2015-03-07 08:46:07,0
452480908233512_453406481474288,127857990695807_452480908233512,,Look who it is Rhonda Johnson,2015-03-07 15:07:56,0
452480908233512_575979315883670,127857990695807_452480908233512,,Taylor Wayne Hutchison,2016-01-01 15:49:25,1
452480908233512_579456995535902,127857990695807_452480908233512,452480908233512_575979315883670,DOPE!,2016-01-10 16:12:15,0
452480908233512_749449251870008,127857990695807_452480908233512,,I just ordered this for my son.  He's going to love it!,2016-12-24 11:37:58,0
451351705013099_451505828331020,127857990695807_451351705013099,,"Well, I know what I'm doing with my next paycheck !",2015-03-03 09:39:20,0
